word,special_word,group,query_type,raw_word,category,strength,row_id,source,normalized_key,decision,use_in_high_precision_lexicon,confidence,recommended_form,reason,duplicate_of
"to counter these limitations, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter these limitations, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this issue, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this issue, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this issue, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this issue, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this issue, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this limitation, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this limitation, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this limitation, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this limitation, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this limitation, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
"to counter this, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-combined,STRONG-TRUE,,,,,,,,,
countering these biases,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering these effects,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering these issues,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering these limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering these points,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering these problems,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering these risks,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering this bias,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering this effect,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering this issue,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering this limitation,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering this point,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering this problem,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering this risk,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
countering those points,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter the above,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter the above limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter the aforementioned limitation,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter the limitations of this approach,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these bias problems,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these biases,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these challenges,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these concerns,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these differences,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these effects,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these issues,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these points,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these possibilities,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these potential limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these potential limitations and biases,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these risks,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these symptoms,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter these threats,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this bias,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this disease,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this effect,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this issue,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this limitation,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this point,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this possibility,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this problem,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this risk,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this symptom,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter this threat,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter those challenges,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter those issues,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter those limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter those points,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter those problems,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
to counter those symptoms,False,Solving_problems_improvements_mitigation,LLMgenerated,to counter,counter-family,STRONG-TRUE,,,,,,,,,
"to counteract these limitations, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract these limitations, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract these limitations, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract these limitations, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract these limitations, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this issue, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this issue, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this issue, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this issue, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this issue, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this limitation, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this limitation, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this limitation, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this limitation, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this limitation, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
"to counteract this, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-combined,STRONG-TRUE,,,,,,,,,
to counteract the above,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract the above limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract the aforementioned limitation,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract the limitations of this approach,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these bias problems,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these biases,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these challenges,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these concerns,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these differences,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these effects,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these issues,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these points,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these possibilities,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these potential limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these potential limitations and biases,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these risks,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these symptoms,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract these threats,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract this,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
to counteract this bias,False,Solving_problems_improvements_mitigation,LLMgenerated,to counteract,counteract-family,STRONG-TRUE,,,,,,,,,
